Ex_date,Ticker,Company,Payment_per_year,Dividend,Yield,Announced,Record,Payable
2023-05-22,DFP,Flaherty & Crumrine,12,0.11,0.072013093289689,2023-04-20,2023-05-23,2023-05-31
2023-05-22,JNJ,Johnson & Johnson,4,1.19,0.0287318162612422,2023-04-18,2023-05-23,2023-06-06
2023-05-22,GOOD,Gladstone Commercial,12,0.1,0.0964630225080386,2023-04-11,2023-05-23,2023-05-31
2023-05-22,GAIN,Gladstone Inv,12,0.08,0.0736196319018405,2023-04-11,2023-05-23,2023-05-31
2023-05-22,LAND,Gladstone Land,12,0.046,0.0324514991181658,2023-04-11,2023-05-23,2023-05-31
2023-05-22,GLAD,Gladstone Cap,12,0.08,0.1042345276872964,2023-04-11,2023-05-23,2023-05-31
2023-05-22,HGLB,Highland Glb Allocation,12,0.084,0.1115044247787611,2023-04-03,2023-05-23,2023-05-31
2023-05-22,LTC,LTC Properties,12,0.19,0.0649017933390265,2023-04-03,2023-05-23,2023-05-31
2023-05-22,BGB,Blackstone Strategic,12,0.088,0.0979591836734694,2023-03-13,2023-05-23,2023-05-31
2023-05-22,BGX,Blackstone Long-Short,12,0.099,0.1084931506849315,2023-03-13,2023-05-23,2023-05-31
2023-05-22,BSL,Blackstone Senior,12,0.108,0.1025316455696203,2023-03-13,2023-05-23,2023-05-31
2023-05-22,HYI,Western Asset High Yield,12,0.0945,0.0911575562700965,2023-02-14,2023-05-23,2023-06-01
2023-05-22,MNP,Western Asset Municipal,12,0.043,0.0410275982157765,2023-02-14,2023-05-23,2023-06-01
2023-05-22,MHF,Western Asset Municipal,12,0.0198,0.0354626865671642,2023-02-14,2023-05-23,2023-06-01
2023-05-22,MMU,Western Asset Managed,12,0.0365,0.0415165876777251,2023-02-14,2023-05-23,2023-06-01
2023-05-22,SBI,Western Asset,12,0.0235,0.0352059925093633,2023-02-14,2023-05-23,2023-06-01
2023-05-22,IGI,Western Asset Invstm Grd,12,0.0665,0.0467760844079719,2023-02-14,2023-05-23,2023-06-01
2023-05-22,GDO,Western Asset Glb Corp,12,0.101,0.0918877937831691,2023-02-14,2023-05-23,2023-06-01
2023-05-22,EHI,Western Asset Global High,12,0.067,0.106631299734748,2023-02-14,2023-05-23,2023-06-01
2023-05-22,HIO,Western Asset High Income,12,0.03,0.0891089108910891,2023-02-14,2023-05-23,2023-06-01
2023-05-22,HIX,Western Asset High Income,12,0.049,0.105,2023-02-14,2023-05-23,2023-06-01
2023-05-22,WDI,Western Asset Diversified,12,0.13,0.1089385474860335,2023-02-14,2023-05-23,2023-06-01
2023-05-22,DMO,Western Asset Mortgage,12,0.1,0.1048951048951049,2023-02-14,2023-05-23,2023-06-01
2023-05-22,BWG,BrandywineGLOBAL,12,0.08,0.1112398609501738,2023-02-14,2023-05-23,2023-06-01
2023-05-22,EMD,Western Asset Emg Markets,12,0.07,0.0879581151832461,2023-02-14,2023-05-23,2023-06-01
2023-05-22,PAI,Western Asset Investment,12,0.0465,0.0452188006482982,2023-02-14,2023-05-23,2023-06-01
2023-05-22,WEA,Western Asset Premier,12,0.066,0.0707142857142857,2023-02-14,2023-05-23,2023-06-01
2023-05-22,WIA,Western Asset Inflation,12,0.05,0.0673400673400673,2023-02-14,2023-05-23,2023-05-31
2023-05-22,WIW,Western Asset,12,0.0605,0.0775641025641026,2023-02-14,2023-05-23,2023-05-31
